CODE;PARENT_CODE;ITEM_LEVEL;NAME_ET;NAME_EN;NAME_RU;SHORTNAME_ET;SHORTNAME_EN;SHORTNAME_RU;DESCRIPTION_ET;DESCRIPTION_EN;DESCRIPTION_RU;INCLUDES_ET;INCLUDES_EN;INCLUDES_RU;INCLUDES_ALSO_ET;INCLUDES_ALSO_EN;INCLUDES_ALSO_RU;EXCLUDES_ET;EXCLUDES_EN;EXCLUDES_RU;NOTES;MEAS_UNIT;ALTTEXT_ET;ALTTEXT_EN;ALTTEXT_RU;VALIDFROM;VALIDTO
8167;0191;3;Tatruse küla;Tatruse village;??????? ???????;;;;Lääne-Viru maakond, Haljala vald, Tatruse küla;Lääne-Viru county, Haljala rural municipality, Tatruse village;?????-???????? ????, ??????? ???????, ??????? ???????;;;;;;;;;;;;;;;;
8170;0698;3;Taudsa küla;Taudsa village;??????? ??????;;;;Võru maakond, Rõuge vald, Taudsa küla;Võru county, Rõuge rural municipality, Taudsa village;???????? ????, ??????? ?????, ??????? ??????;;;;;;;;;;;;;;;;
8173;0732;3;Tedre küla;Tedre village;??????? ?????;;;;Võru maakond, Setomaa vald, Tedre küla;Võru county, Setomaa rural municipality, Tedre village;???????? ????, ??????? ???????, ??????? ?????;;;;;;;;;;;;;;;;
8174;0247;3;Tealama küla;Tealama village;??????? ???????;;;;Jõgeva maakond, Jõgeva vald, Tealama küla;Jõgeva county, Jõgeva rural municipality, Tealama village;?????????? ????, ??????? ??????, ??????? ???????;;;;;;;;;;;;;;;;
8176;0586;3;Tedreküla;Tedreküla village;??????? ?????????;;;;Tartu maakond, Peipsiääre vald, Tedreküla;Tartu county, Peipsiääre rural municipality, Tedreküla village;????????? ????, ??????? ??????????, ??????? ?????????;;;;;;;;;;;;;;;;
8177;0732;3;Tiastõ küla;Tiastõ village;??????? ??????;;;;Võru maakond, Setomaa vald, Tiastõ küla;Võru county, Setomaa rural municipality, Tiastõ village;???????? ????, ??????? ???????, ??????? ??????;;;;;;;;;;;;;;;;
8178;0191;3;Tidriku küla;Tidriku village;??????? ???????;;;;Lääne-Viru maakond, Haljala vald, Tidriku küla;Lääne-Viru county, Haljala rural municipality, Tidriku village;?????-???????? ????, ??????? ???????, ??????? ???????;;;;;;;;;;;;;;;;
8180;0171;3;Teedla küla;Teedla village;??????? ??????;;;;Tartu maakond, Elva vald, Teedla küla;Tartu county, Elva rural municipality, Teedla village;????????? ????, ??????? ????, ??????? ??????;;;;;;;;;;;;;;;;
8182;0502;3;Teenuse küla;Teenuse village;??????? ???????;;;;Rapla maakond, Märjamaa vald, Teenuse küla;Rapla county, Märjamaa rural municipality, Teenuse village;????????? ????, ??????? ????????, ??????? ???????;;;;;;;;;;;;;;;;
8185;0714;3;Tehumardi küla;Tehumardi village;??????? ?????????;;;;Saare maakond, Saaremaa vald, Tehumardi küla;Saare county, Saaremaa rural municipality, Tehumardi village;????????? ????, ??????? ????????, ??????? ?????????;;;;;;;;;;;;;;;;
8187;0441;3;Telise küla / Tällnäs;Telise / Tällnäs village;??????? ?????? / ????????;;;;Lääne maakond, Lääne-Nigula vald, Telise küla / Tällnäs;Lääne county, Lääne-Nigula rural municipality, Telise / Tällnäs village;????????? ????, ??????? ?????-??????, ??????? ?????? / ????????;;;;;;;;;;;;;;;;
8188;0247;3;Teilma küla;Teilma village;??????? ??????;;;;Jõgeva maakond, Jõgeva vald, Teilma küla;Jõgeva county, Jõgeva rural municipality, Teilma village;?????????? ????, ??????? ??????, ??????? ??????;;;;;;;;;;;;;;;;
8189;0171;3;Teilma küla;Teilma village;??????? ??????;;;;Tartu maakond, Elva vald, Teilma küla;Tartu county, Elva rural municipality, Teilma village;????????? ????, ??????? ????, ??????? ??????;;;;;;;;;;;;;;;;
8190;0205;3;Tempa küla;Tempa village;??????? ?????;;;;Hiiu maakond, Hiiumaa vald, Tempa küla;Hiiu county, Hiiumaa rural municipality, Tempa village;???????? ????, ??????? ???????, ??????? ?????;;;;;;;;;;;;;;;;
8192;0917;3;Tellaste küla;Tellaste village;??????? ????????;;;;Võru maakond, Võru vald, Tellaste küla;Võru county, Võru rural municipality, Tellaste village;???????? ????, ??????? ????, ??????? ????????;;;;;;;;;;;;;;;;
8193;0353;3;Tõreska küla;Tõreska village;??????? ???????;;;;Harju maakond, Kuusalu vald, Tõreska küla;Harju county, Kuusalu rural municipality, Tõreska village;????????? ????, ??????? ???????, ??????? ???????;;;;;;;;;;;;;;;;
8194;0732;3;Tepia küla;Tepia village;??????? ?????;;;;Võru maakond, Setomaa vald, Tepia küla;Võru county, Setomaa rural municipality, Tepia village;???????? ????, ??????? ???????, ??????? ?????;;;;;;;;;;;;;;;;
8195;0191;3;Tepelvälja küla;Tepelvälja village;??????? ??????????;;;;Lääne-Viru maakond, Haljala vald, Tepelvälja küla;Lääne-Viru county, Haljala rural municipality, Tepelvälja village;?????-???????? ????, ??????? ???????, ??????? ??????????;;;;;;;;;;;;;;;;
8198;0622;3;Terepi küla;Terepi village;??????? ??????;;;;Põlva maakond, Põlva vald, Terepi küla;Põlva county, Põlva rural municipality, Terepi village;????????? ????, ??????? ?????, ??????? ??????;;;;;;;;;;;;;;;;
8200;0698;3;Tialasõ küla;Tialasõ village;??????? ???????;;;;Võru maakond, Rõuge vald, Tialasõ küla;Võru county, Rõuge rural municipality, Tialasõ village;???????? ????, ??????? ?????, ??????? ???????;;;;;;;;;;;;;;;;
8201;0291;3;Terikeste küla;Terikeste village;??????? ?????????;;;;Tartu maakond, Kastre vald, Terikeste küla;Tartu county, Kastre rural municipality, Terikeste village;????????? ????, ??????? ??????, ??????? ?????????;;;;;;;;;;;;;;;;
8202;0732;3;Tessova küla;Tessova village;??????? ???????;;;;Võru maakond, Setomaa vald, Tessova küla;Võru county, Setomaa rural municipality, Tessova village;???????? ????, ??????? ???????, ??????? ???????;;;;;;;;;;;;;;;;
8205;0732;3;Teterüvä küla;Teterüvä village;??????? ????????;;;;Võru maakond, Setomaa vald, Teterüvä küla;Võru county, Setomaa rural municipality, Teterüvä village;???????? ????, ??????? ???????, ??????? ????????;;;;;;;;;;;;;;;;
8208;0502;3;Tiduvere küla;Tiduvere village;??????? ????????;;;;Rapla maakond, Märjamaa vald, Tiduvere küla;Rapla county, Märjamaa rural municipality, Tiduvere village;????????? ????, ??????? ????????, ??????? ????????;;;;;;;;;;;;;;;;
8209;0205;3;Tiharu küla;Tiharu village;??????? ??????;;;;Hiiu maakond, Hiiumaa vald, Tiharu küla;Hiiu county, Hiiumaa rural municipality, Tiharu village;???????? ????, ??????? ???????, ??????? ??????;;;;;;;;;;;;;;;;
8210;0486;3;Tiheda küla;Tiheda village;??????? ??????;;;;Jõgeva maakond, Mustvee vald, Tiheda küla;Jõgeva county, Mustvee rural municipality, Tiheda village;?????????? ????, ??????? ???????, ??????? ??????;;;;;;;;;;;;;;;;
